SAL,SAL 2021 Name,POA 2021 Code
30229,Benair,4610
30230,Benaraby,4680
30231,Benarkin,4314
30232,Benarkin North,4314
30233,Benholme,4754
30234,Benobble,4275
30235,Benowa,4217
30236,Bentley Park,4869
30237,Berajondo,4674
30238,Berat,4362
30239,Bergen,4353
30240,Berrinba,4117
30241,Berserker,4701
30242,Bethania,4205
30243,Biarra,4313
30244,Biboohra,4880
30245,Biddaddaba,4275
30246,Biddeston,4401
30247,Bidwill (Qld),4650
30248,Biggenden,4621
30249,Biggera Waters,4216
30250,Bilinga,4225
30251,Billa Billa,4390
30252,Biloela,4715
30253,Bilyana,4854
30254,Bindebango,4488
30255,Bingegang,4702
30256,Bingil Bay,4852
30257,Binjour,4625
30258,Binna Burra (Qld),4211
30259,Birdsville,4482
30260,Birkalla,4854
30261,Birkdale,4159
30262,Birnam (Scenic Rim - Qld),4285
30263,Birnam (Toowoomba - Qld),4352
30264,Birtinya,4575
30265,Black Duck Creek,4343
30266,Black Jack,4820
30267,Black Mountain (Qld),4563
30268,Black River (Qld),4818
30269,Black Snake,4600
30270,Blackall,4472
30271,Blackbull,4871
30272,Blackbutt (Qld),4314
30273,Blackbutt North,4314
30274,Blackbutt South,4314
30275,Blackdown,4702
30276,Blackrock,4850
30277,Blacks Beach,4740
30278,Blacksoil,4306
30279,Blackstone,4304
30280,Blackswamp,4413
30281,Blackwater,4717
30282,Blairmore,4625
30283,Blanchview,4352
30284,Blantyre,4310
30285,Blaxland (Qld),4405
30286,Blenheim,4341
30287,Bli Bli,4560
30288,Bloomfield,4895
30289,Bloomsbury,4799
30290,Blue Mountain,4737
30291,Blue Mountain Heights,4350
30292,Bluewater,4818
30293,Bluewater Park,4818
30294,Bluff,4702
30295,Blythdale,4455
30296,Boatman,4468
30297,Bogandilla,4425
30298,Bogie,4805
30299,Bohle,4818
30300,Bohle Plains,4817
30301,Boigu Island,4875
30302,Bokarina,4575
30303,Bollier,4570
30304,Bollon,4488
30305,Bolwarra (Qld),4871
30306,Bombeeta,4871
30307,Bon Accord,4625
30308,Bondoola,4703
30309,Bongaree,4507
30310,Bongeen,4356
30311,Bonnie Doon (Qld),4873
30312,Bonogin,4213
30313,Bonshaw (Qld),4385
30314,Bony Mountain,4370
30315,Boodua,4401
30316,Boogan,4871
30317,Booie,4610
30318,Boolboonda,4671
30319,Boolburra,4702
30320,Boompa,4621
30321,Boonah (Qld),4310
30322,Boonara,4601
30323,Boonarga,4413
30324,Boondall,4034
30325,Boondandilla,4406
30326,Boondooma,4613
30327,Boonooroo,4650
30328,Boonooroo Plains,4650
30329,Booral (Qld),4655
30330,Booroobin,4552
30331,Booubyjan,4601
30332,Booval,4304
30333,Booyal,4671
30334,Borallon,4306
30335,Boreen Point,4565
30336,Boronia Heights,4124
30337,Bororen,4678
30338,Boulder Creek,4714
30339,Bouldercombe,4702
30340,Boulia,4829
30341,Bountiful Islands,4871
30342,Bowen,4805
30343,Bowen Hills,4006
30344,Bowenville,4404
30345,Boyland,4275
30346,Boyne Island,4680
30347,Boyne Valley,4680
30348,Boynedale,4680
30349,Boyneside,4610
30350,Boynewood,4626
30351,Bracalba,4512
30352,Bracewell,4695
30353,Bracken Ridge,4017
30354,Braemeadows,4850
30355,Braemore,4313
30356,Bramston Beach,4871
30357,Branch Creek,4625
30358,Branchview,4352
30359,Brandon,4808
30360,Brandy Creek (Qld),4800
30361,Branyan,4670
30362,Brassall,4305
30363,Bray Park (Qld),4500
30364,Breadalbane (Qld),4800
30365,Breakaway,4825
30366,Breddan,4820
30367,Brendale,4500
30368,Bribie Island North,4507
30369,Bridgeman Downs,4035
30370,Bridges,4561
30371,Brigalow,4412
30372,Brightly,4741
30373,Brighton (Qld),4017
30374,Brightview,4311
30375,Brigooda,4613
30376,Bringalily,4357
30377,Brinsmead,4870
30378,Brisbane Airport,4008
30379,Brisbane City,4000
30380,Broadbeach,4218
30381,Broadbeach Waters,4218
30382,Broadmere,4420
30383,Broadwater (Qld),4380
30384,Broken River,4757
30385,Bromelton,4285
30386,Brookfield (Qld),4069
30387,Brookhill,4816
30388,Brooklands,4615
30389,Brookstead,4364
30390,Brookwater,4300
30391,Brooloo,4570
30392,Brooweena,4620
30393,Broughton (Qld),4820
30394,Brovinia,4626
30395,Browns Plains (Qld),4118
30396,Broxburn,4356
30397,Brush Creek,4387
30398,Bryden,4312
30399,Brymaroo,4403
30400,Buaraba,4311
30401,Buaraba South,4311
30402,Bucasia,4750
30403,Bucca (Qld),4670
30404,Buccan,4207
30405,Buckingham (Qld),4825
30406,Buckland (Qld),4722
30407,Buddina,4575
30408,Buderim,4556
30409,Budgee,4359
30410,Bukali,4630
30411,Bulgun,4854
30412,Bulimba,4171
30413,Bullcamp,4615
30414,Bulleringa,4871
30415,Bulli Creek,4357
30416,Bulloo Downs,4492
30417,Bullyard,4671
30418,Bulwer,4025
30419,Bunburra,4310
30420,Bundaberg Central,4670
30421,Bundaberg East,4670
30422,Bundaberg North,4670
30423,Bundaberg South,4670
30424,Bundaberg West,4670
30425,Bundall,4217
30426,Bundamba,4304
30427,Bundi,4419
30428,Bundoora (Qld),4723
30429,Bungaban,4419
30430,Bungadoo,4671
30431,Bungalow,4870
30432,Bungeworgorai,4455
30433,Bungil (Qld),4455
30434,Bungundarra,4703
30435,Bungunya,4494
30436,Bunjurgen,4310
30437,Bunya,4055
30438,Bunya Creek,4655
30439,Bunya Mountains,4405
30440,Burbank,4156
30441,Burdell,4818
30442,Burgowan,4659
30443,Burketown,4830
30444,Burleigh,4822
30445,Burleigh Heads,4220
30446,Burleigh Waters,4220
30447,Burncluith,4413
30448,Burnett Creek,4310
30449,Burnett Heads,4670
30450,Burnside (Qld),4560
30451,Burpengary,4505
30452,Burpengary East,4505
30453,Burra Burri,4413
30454,Burrar Islet,4875
30455,Burrum Heads,4659
30456,Burrum River,4659
30457,Burrum Town,4659
30458,Burton (Qld),4742
30459,Burua,4680
30460,Bushland Beach,4818
30461,Bushley,4702
30462,Butchers Creek,4885
30463,Buxton (Qld),4660
30464,Bybera,4387
30465,Byee,4605
30466,Byellee,4680
30467,Byfield,4703
30468,Bymount,4455
30469,Byrnestown,4625
30470,Cabarlah,4352
30471,Caboolture,4510
30472,Caboolture South,4510
30473,Caboonbah,4312
30474,Cadarga,4413
30475,Caffey,4343
30476,Cainbable,4285
30477,Cairdbeign,4722
30478,Cairns City,4870
30479,Cairns North,4870
30480,Calamvale,4116
30481,Calavos,4670
30482,Calcium,4816
30483,Caldervale,4478
30484,Calen,4798
30485,Calgoa,4570
30486,Calico Creek,4570
30487,Calingunee,4390
30488,Callandoon,4390
30489,Callemondah,4680
30490,Callide,4715
30491,Calliope (Qld),4680
30492,Caloundra,4551
30493,Caloundra West,4551
30494,Calvert (Qld),4340
30495,Camboon (Qld),4719
30496,Cambooya,4358
30497,Cambridge (Qld),4822
30498,Cambroon,4552
30499,Cameby,4413
30500,Cameron Corner,4492
30501,Camira (Qld),4300
30502,Camooweal,4828
30503,Camp Creek (Qld),4871
30504,Camp Hill,4152
30505,Camp Mountain,4520
30506,Campaspe,4820
30507,Campbell Creek,4625
30508,Campbells Pocket,4521
30509,Campwin Beach,4737
30510,Canaga,4413
30511,Canal Creek,4702
30512,Cania,4630
30513,Canina,4570
30514,Cannindah,4630
30515,Canning Creek,4357
30516,Canningvale,4370
30517,Cannon Creek (Scenic Rim - Qld),4310
30518,Cannon Creek (Southern Downs - Qld),4380
30519,Cannon Hill,4170
30520,Cannon Valley,4800
30521,Cannonvale,4802
30522,Canoona,4702
30523,Canungra,4275
30524,Capalaba,4157
30525,Cape Cleveland,4810
30526,Cape Conway,4800
30527,Cape Gloucester,4800
30528,Cape Hillsborough,4740
30529,Cape Tribulation,4873
30530,Capella,4723
30531,Captain Creek,4677
30532,Captains Mountain,4357
30533,Caravonica,4878
30534,Carbine Creek,4723
30535,Carbrook,4130
30536,Cardstone,4854
30537,Cardwell,4849
30538,Carina (Qld),4152
30539,Carina Heights,4152
30540,Carindale,4152
30541,Carmila,4739
30542,Carmoo,4852
30543,Carnarvon Park,4702
30544,Carneys Creek,4310
30545,Carole Park,4300
30546,Caroline Crossing,4477
30547,Carpendale,4344
30548,Carpentaria,4823
30549,Carrandotta,4825
30550,Carrara,4211
30551,Carrington (Qld),4883
30552,Carruchan,4816
30553,Carseldine,4034
30554,Carstairs,4806
30555,Carters Ridge,4563
30556,Cashmere,4500
30557,Cassowary,4873
30558,Castaways Beach,4567
30559,Castle Creek (Qld),4715
30560,Castle Hill (Qld),4810
30561,Cattle Creek (North Burnett - Qld),4626
30562,Cattle Creek (Toowoomba - Qld),4407
30563,Causeway Lake,4703
30564,Cawarral,4702
30565,Cawdor (Qld),4352
30566,Cecil Plains,4407
30567,Cedar Creek (Logan - Qld),4207
30568,Cedar Creek (Moreton Bay - Qld),4520
30569,Cedar Grove,4285
30570,Cedar Pocket,4570
30571,Cedar Vale,4285
30572,Cedarton,4514
30573,Cement Mills,4352
30574,Centenary Heights,4350
30575,Ceratodus,4627
30576,Chahpingah,4610
30577,Chambers Flat,4133
30578,Chances Plain,4413
30579,Chandler (Qld),4155
30580,Chapel Hill (Qld),4069
30581,Charlestown (Qld),4608
30582,Charleville,4470
30583,Charlton (Qld),4350
30584,Charlwood,4309
30585,Charters Towers City,4820
30586,Chatsworth (Qld),4570
30587,Cheeseborough,4723
30588,Chelmer,4068
30589,Chelmsford,4606
30590,Chelona,4740
30591,Cheltenham (Qld),4627
30592,Cherbourg,4605
30593,Chermside,4032
30594,Chermside West,4032
30595,Cherry Creek,4314
30596,Cherry Gully,4370
30597,Cherwell,4660
30598,Chevallum,4555
30599,Chewko,4880
30600,Childers (Qld),4660
30601,Chillagoe,4871
30602,Chinchilla,4413
30603,Chinghee Creek,4285
30604,Chirnside,4723
30605,Christmas Creek,4285
30606,Churchable,4311
30607,Churchill (Qld),4305
30608,Chuwar,4306
30609,Cinnabar,4600
30610,Clagiraba,4211
30611,Clairview,4741
30612,Clara Creek,4468
30613,Claraville,4871
30614,Clare (Qld),4807
30615,Clarendon (Qld),4311
30616,Clarke Creek,4705
30617,Clayfield,4011
30618,Clear Island Waters,4226
30619,Clear Mountain,4500
30620,Clemant,4816
30621,Clermont,4721
30622,Cleveland (Qld),4163
30623,Clifford,4427
30624,Clifton (Qld),4361
30625,Clifton Beach (Qld),4879
30626,Clinton (Qld),4680
30627,Clintonvale,4370
30628,Cloncurry,4824
30629,Clontarf (Moreton Bay - Qld),4019
30630,Clontarf (Toowoomba - Qld),4357
30631,Closeburn,4520
30632,Cloyna,4605
30633,Cluden,4811
30634,Clumber,4309
30635,Coal Creek,4312
30636,Coalbank,4352
30637,Coalfalls,4305
30638,Coalstoun Lakes,4621
30639,Cobbs Hill,4605
30640,Cobraball,4703
30641,Cockatoo (Qld),4419
30642,Coconuts,4860
30643,Coen,4892
30644,Coes Creek,4560
30645,Coles Creek,4570
30646,Colevale,4808
30647,Coleyville,4307
30648,Colinton (Qld),4314
30649,Collaroy (Qld),4707
30650,College View,4343
30651,Collingwood Park (Qld),4301
30652,Collinsville (Qld),4804
30653,Colosseum,4677
30654,Columbia,4820
30655,Columboola,4415
30656,Comet,4702
30657,Commissioners Flat,4514
30658,Como (Qld),4571
30659,Comoon Loop,4858
30660,Cona Creek,4722
30661,Condamine,4416
30662,Condamine Farms,4357
30663,Condamine Plains,4352
30664,Condon,4815
30665,Conjuboy,4816
30666,Conondale,4552
30667,Consuelo,4702
30668,Conway,4800
30669,Conway Beach,4800
30670,Coochiemudlo Island,4184
30671,Coochin,4310
30672,Coochin Creek,4519
30673,Cooee Bay,4703
30674,Cooeeimbardi,4313
30675,Cooktown,4895
30676,Coolabine,4574
30677,Coolabunia,4610
30678,Cooladdi,4479
30679,Coolana,4311
30680,Coolangatta (Qld),4225
30681,Coolbie,4850
30682,Coolmunda,4387
30683,Cooloola,4580
30684,Cooloola Cove,4580
30685,Cooloolabin,4560
30686,Coolum Beach,4573
30687,Coombabah,4216
30688,Coomera,4209
30689,Coominglah,4630
30690,Coominglah Forest,4630
30691,Coominya,4311
30692,Coomoo,4702
30693,Coomrith,4422
30694,Coonambula,4626
30695,Coonarr,4670
30696,Coondoo,4570
30697,Coongoola,4490
30698,Coopers Plains,4108
30699,Coorada,4420
30700,Cooran,4569
30701,Cooranga,4408
30702,Cooroibah,4565
30703,Cooroo Lands,4860
30704,Coorooman,4702
30705,Cooroy,4563
30706,Cooroy Mountain,4563
30707,Coorparoo,4151
30708,Coorumba,4860
30709,Coorumbene,4702
30710,Cootharaba,4565
30711,Coowonga,4702
30712,Cooya Beach,4873
30713,Cooyar,4402
30714,Coppabella (Qld),4741
30715,Coquette Point,4860
30716,Coral Cove,4670
30717,Coral Sea,4800
30718,Coralie,4871
30719,Corbould Park,4551
30720,Cordalba,4660
30721,Cordelia,4850
30722,Corella,4570
30723,Corfield,4733
30724,Corinda,4075
30725,Coringa,4621
30726,Corndale (Qld),4610
30727,Cornubia,4130
30728,Cornwall (Qld),4455
30729,Cosgrove (Qld),4818
30730,Cotherstone,4723
30731,Cotswold Hills,4350
30732,Cottonvale (Qld),4375
30733,Coulson,4310
30734,Coverty,4613
30735,Cow Bay,4873
30736,Cowan Cowan,4025
30737,Cowley,4871
30738,Cowley Beach,4871
30739,Cowley Creek,4871
30740,Cracow,4719
30741,Craiglie,4877
30742,Craignish,4655
30743,Cranbrook (Qld),4814
30744,Cranley,4350
30745,Crawford,4610
30746,Crediton,4757
30747,Cremorne (Qld),4740
30748,Cressbrook,4313
30749,Cressbrook Creek,4355
30750,Crestmead,4132
30751,Crinum,4723
30752,Croftby,4310
30753,Crohamhurst,4519
30754,Cromarty,4809
30755,Crossdale,4312
30756,Crossroads,4413
30757,Crowley Vale,4342
30758,Crownthorpe,4605
30759,Crows Nest (Qld),4355
30760,Croydon (Qld),4871
30761,Cryna,4285
30762,Crystal Brook (Qld),4800
30763,Crystal Creek (Qld),4816
30764,Crystalbrook,4871
30765,Cullinane,4860
30766,Cungulla,4816
30767,Cunnamulla,4490
30768,Cunningham (Qld),4370
30769,Curra,4570
30770,Currajah,4871
30771,Currajong,4812
30772,Curramore (Qld),4552
30773,Currimundi,4551
30774,Currumbin,4223
30775,Currumbin Valley,4223
30776,Currumbin Waters,4223
30777,Curtis Island,4680
30778,Cushnie,4608
30779,Cutella,4352
30780,Cuttaburra,4490
30781,Cynthia,4627
30782,Cypress Gardens,4357
30783,D'Aguilar,4514
30784,Dagmar,4873
30785,Dagun,4570
30786,Daintree,4873
30787,Daisy Hill (Qld),4127
30788,Dajarra,4825
30789,Dakabin,4503
30790,Dakenba,4715
30791,Dalbeg,4807
30792,Dalby,4405
30793,Dalcouth,4380
30794,Dalga,4630
30795,Dallarnil,4621
30796,Dalma,4702
30797,Dalrymple Creek,4850
30798,Dalrymple Heights,4757
30799,Dalveen,4374
30800,Dalwogon,4415
30801,Dalysford,4671
30802,Damascus,4671
30803,Damper Creek,4849
30804,Danbulla,4872
30805,Danderoo,4370
30806,Dangore,4610
30807,Daradgee,4860
30808,Dargal Road,4455
30809,Darling Heights,4350
30810,Darlington (Qld),4285
30811,Darr Creek,4410
30812,Darra,4076
30813,Darts Creek,4695
30814,Dauan Island,4875
30815,Daveson,4855
30816,Dayboro,4521
30817,Daymar,4497
30818,Deagon,4017
30819,Deception Bay,4508
30820,Dedin,4873
30821,Deebing Heights,4306
30822,Deep Creek (Qld),4625
30823,Deepwater (Qld),4674
30824,Deeragun,4818
30825,Deeral,4871
30826,Degarra,4895
30827,Degilbo,4621
30828,Delan,4671
30829,Delaneys Creek,4514
30830,Depot Hill,4700
30831,Derri Derra,4626
30832,Derrymore,4352
30833,Desailly,4871
30834,Deuchar,4362
30835,Devereux Creek,4753
30836,Devon Park (Qld),4401
30837,Diamantina Lakes,4735
30838,Diamond Valley,4553
30839,Diamondvale,4380
30840,Diamondy,4410
30841,Dicky Beach,4551
30842,Didcot,4621
30843,Diddillibah,4559
30844,Diglum,4680
30845,Dimbulah,4872
30846,Dingo,4702
30847,Dingo Beach,4800
30848,Dingo Pocket,4854
30849,Dinmore,4303
30850,Dirnbir,4625
30851,Dirranbandi,4486
30852,Dittmer,4800
30853,Diwan,4873
30854,Dixalea,4702
30855,Dixie (Qld),4892
30856,Djarawong,4854
30857,Djiru,4852
30858,Djuan,4352
30859,Doctor Creek,4352
30860,Dolphin Heads,4740
30861,Domville,4357
30862,Donnybrook (Qld),4510
30863,Doolandella,4077
30864,Doolbi,4660
30865,Doomadgee,4830
30866,Doonan,4562
30867,Doongul,4620
30868,Dotswood,4820
30869,Doughboy,4671
30870,Douglas (Toowoomba - Qld),4354
30871,Douglas (Townsville - Qld),4814
30872,Dowar Islet,4875
30873,Downsfield,4570
30874,Dows Creek,4754
30875,Draper,4520
30876,Drayton,4350
30877,Drewvale,4116
30878,Drillham,4424
30879,Drillham South,4424
30880,Drinan,4671
30881,Dromedary (Qld),4718
30882,Duaringa,4712
30883,Duchess,4825
30884,Duckinwilla,4650
30885,Ducklo,4405
30886,Dugandan,4310
30887,Duingal,4671
30888,Dulacca,4425
30889,Dulong,4560
30890,Dululu,4702
30891,Dumbleton,4740
30892,Dumgree,4715
30893,Dumpy Creek,4702
30894,Dundarrah,4625
30895,Dundas (Qld),4306
30896,Dundathu,4650
30897,Dundowran,4655
30898,Dundowran Beach,4655
30899,Dunk,4852
30900,Dunkeld (Qld),4465
30901,Dunmora,4650
30902,Dunmore (Qld),4407
30903,Dunnrock,4740
30904,Dunwich,4183
30905,Durack (Qld),4077
30906,Durah,4413
30907,Durham,4492
30908,Durham Downs,4454
30909,Durong,4610
30910,Dutton Park,4102
30911,Dutton River,4821
30912,Dykehead,4626
30913,Dysart (Qld),4745
30914,Eagle Farm,4009
30915,Eagleby,4207
30916,Eaglefield,4742
30917,Earlville,4870
30918,East Barron,4883
30919,East Brisbane,4169
30920,East Cooyar,4353
30921,East Creek,4871
30922,East Deep Creek,4570
30923,East End,4695
30924,East Feluga,4854
30925,East Greenmount,4359
30926,East Haldon,4343
30927,East Innisfail,4860
30928,East Ipswich,4305
30929,East Mackay,4740
30930,East Nanango,4615
30931,East Palmerston,4860
30932,East Russell,4861
30933,East Toowoomba,4350
30934,East Trinity,4871
30935,Eastern Heights,4305
30936,Eaton (Qld),4860
30937,Eatons Hill,4037
30938,Ebbw Vale,4304
30939,Ebenezer (Qld),4340
30940,Edens Landing,4207
30941,Edge Hill,4870
30942,Edmonton,4869
30943,Edward River,4892
30944,Eerwah Vale,4562
30945,Egypt,4344
30946,Eidsvold,4627
30947,Eidsvold East,4627
30948,Eidsvold West,4627
30949,Eight Mile Creek (Qld),4807
30950,Eight Mile Plains,4113
30951,Eimeo,4740
30952,Einasleigh,4871
30953,El Arish,4855
30954,Elaman Creek,4552
30955,Elanora,4221
30956,Elbow Valley,4370
30957,Electra,4670
30958,Elgin (Qld),4721
30959,Elgin Vale,4615
30960,Eli Waters,4655
30961,Elimbah,4516
30962,Ellangowan (Qld),4361
30963,Ellen Grove,4078
30964,Ellerbeck,4816
30965,Ellesmere,4610
30966,Ellinjaa,4886
30967,Ellinthorp,4362
30968,Elliott (Qld),4670
30969,Elliott Heads,4670
30970,Ellis Beach,4879
30971,Elphinstone (Isaac - Qld),4742
30972,Elphinstone (Toowoomba - Qld),4361
30973,Emerald (Qld),4720
30974,Emu Creek (Qld),4355
30975,Emu Park,4710
30976,Emu Vale,4371
30977,England Creek,4306
30978,Enoggera,4051
30979,Enoggera Reservoir,4520
30980,Epsom (Qld),4741
30981,Erakala,4740
30982,Eromanga,4480
30983,Erub Island,4875
30984,Esk (Qld),4312
30985,Eskdale (Qld),4312
30986,Esmeralda,4871
30987,Etna Creek,4702
30988,Eton,4741
30989,Etty Bay,4858
30990,Eubenangee,4860
30991,Eudlo,4554
30992,Eukey,4380
30993,Euleilah,4674
30994,Eulo,4491
30995,Eumamurrin,4455
30996,Eumundi,4562
30997,Eungella (Qld),4757
30998,Eungella Dam,4757
30999,Eungella Hinterland,4741
31000,Euramo,4854
31001,Eureka (Qld),4660
31002,Eurella,4462
31003,Eurimbula,4677
31004,Eurombah,4420
31005,Eurong,4581
31006,Euthulla,4455
31007,Evans Landing,4874
31008,Evanslea,4356
31009,Evelyn,4888
31010,Evergreen,4352
31011,Everton Hills,4053
31012,Everton Park,4053
31013,Fairdale,4606
31014,Fairfield (Qld),4103
31015,Fairney View,4306
31016,Fairy Bower,4700
31017,Fairyland,4413
31018,Fairymead,4670
31019,Farleigh,4741
31020,Farnborough,4703
31021,Farnsfield,4660
31022,Farrars Creek,4481
31023,Fassifern (Qld),4309
31024,Fassifern Valley,4309
31025,Federal (Qld),4568
31026,Felton,4358
31027,Felton South,4358
31028,Feluga,4854
31029,Ferney,4650
31030,Fernvale (Qld),4306
31031,Ferny Glen,4275
31032,Ferny Grove,4055
31033,Ferny Hills,4055
31034,Ficks Crossing,4606
31035,Fielding,4825
31036,Fifteen Mile,4352
31037,Fig Tree Pocket,4069
31038,Finch Hatton,4756
31039,Finlayvale,4873
31040,Finnie,4350
31041,Fisher (Qld),4825
31042,Fishermans Pocket,4570
31043,Fishery Falls,4871
31044,Fitzgerald Creek,4860
31045,Fitzgibbon,4018
31046,Fitzroy Island,4871
31047,Flagstone,4280
31048,Flagstone Creek,4344
31049,Flametree,4802
31050,Flaxton,4560
31051,Fletcher (Qld),4381
31052,Fletcher Creek,4714
31053,Fleurbaix,4375
31054,Flinders View,4305
31055,Flinton,4422
31056,Florence Bay,4819
31057,Flying Fish Point,4860
31058,Flying Fox (Qld),4275
31059,Fordsdale,4343
31060,Foreshores,4678
31061,Forest Creek,4873
31062,Forest Glen (Qld),4556
31063,Forest Hill (Qld),4342
31064,Forest Lake,4078
31065,Forest Ridge,4357
31066,Forest Springs,4362
31067,Forestdale,4118
31068,Foresthome,4850
31069,Forestvale,4465
31070,Fork Lagoons,4723
31071,Formartin,4404
31072,Forrest Beach (Qld),4850
31073,Forsayth,4871
